product_id,name,import_price,sell_price,color,category,size,description
M0000986,Chân váy ngắn vải dạ Tweed kẻ dáng chữ A túi đính khuy đá trang trí khoá thân sau,628600,898000,"Trắng,Hồng,Kem","Chân váy,Chân váy ngắn","S,M,L,XL","Mẫu chân váy vẫn luôn được các quý cô công sở yêu thích bởi sự lịch thiệp, sang trọng. Chân váy với độ ôm đặc trưng vừa tạo cảm giác năng động thoải mái, vừa tôn lên những đường cong quyến rũ của cơ thể.  Chất liệu:DẠ TEWD - 100% polyester"
M0000987,Chân váy ngắn vải tơ hai lớp lót habutai gấu váy xếp ly phối ren hoa trang trí khoá thân sau,826000,1180000,"Đen,Trắng","Chân váy,Chân váy ngắn","S,M,L","Chân váy ngắn mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Vải tơ - 100% polyester"
M0000988,"Chân váy vải thô dáng xòe ngắn cạp liền, cắt ngang hông đính dây nơ, khóa giọt lệ thân sau, túi cơi giả",273300,390400,Ghi,"Chân váy,Chân váy ngắn","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:90% Polyester 10% Nylon"
M0000989,"Chân váy vải thô mỏng dáng xòe bí ngắn, cạp trễ",273300,390400,"Đen,Trắng","Chân váy,Chân váy ngắn","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:100% cotton"
M0000990,"Chân váy xếp ly nữ vải thô dáng xòe cạp trễ, phối vải thô trắng hiệu ứng 2 tầng, khóa giọt lệ thân sau",329300,470400,"Ghi,Đen","Chân váy,Chân váy ngắn","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:98% polyester - 2 % spandex"
M0000991,"Chân váy vải thô kẻ dáng xòe cạp liền, cắt ngang hông chân váy xếp ly",239700,342400,"Đen,Trắng","Chân váy,Chân váy ngắn","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:70% Polyester 30% cotton"
M0000992,Chân váy ngắn vải thô dáng chữ A hai lớp lót habutai thân trước có túi khoá thân sau,209300,299000,"Xanh,Nâu","Chân váy,Chân váy ngắn","S,M,L,XL","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo.  Chất liệu:Vải Thô - 79% Polyester 21% Viscose"
M0001040,Quần công sở vải tuyp xy dáng suông ống rộng phối ly bong tạo kiểu eo phối dây xích trang trí,628600,898000,"Nâu,Đen","Quần,Quần dài","S,M,L,XL","Mẫu quần được các chị em yêu thích cái đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau. Chất liệu:Tuyp xy - 75% polyester 25 % rayon"
M0001041,Quần công sở vải thô đũi dáng Baggy cạp cao đính khuy trang trí thân quần phối ly bong tạo kiểu,523300,747600,"Ghi,Nâu,Xanh,Đen","Quần,Quần dài","S,M,L,XL,XXL","Mẫu quần được các chị em yêu thích cái  đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau.  Chất liệu:Thô đũi - 78% Polyester 22% Rayon"
M0001042,Quần dài công sở co giãn dáng ôm ống vẩy cạp phối kim loại trang trí,391000,558600,Đen,"Quần,Quần dài","M,L,XL,XXL","Mẫu quần dài mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:70% viscose 25% polyester 5% spandex"
M0001043,Quần công sở vải cotton dáng suông dài ống rộng khoá thân trước,558900,798400,"Xanh 1,Đen,Xanh","Quần,Quần dài","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Cotton - 100 % cotton"
M0001044,Quần công sở vải tuyp xy dáng suông cạp phối xích trang trí khoá thân sau,838600,1198000,"Nâu,Đen","Quần,Quần dài","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần công sở phù hợp với mọi phong cách. Chất liệu:Tuyp xy - 70% polyeste 30% rayon
M0001045,Quần công sở vải tuypxy dáng suông dài thân phối ly bong tạo kiểu khoá thân trước,349300,499000,"Nâu,Đen","Quần,Quần dài","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần công sở phù hợp với mọi phong cách. Chất liệu:Tuyp xy - 90% Polyester 10% Nylon
M0001046,Quần công sở vải tuyp xy dáng suông dài eo phối vạt bất đối xứng khoá thân sau,380800,544000,Đen,"Quần,Quần dài","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là mẫu quần công sở phù hợp với mọi phong cách. Chất liệu:Tuyp xy - 100% polyester
M0001047,Quần công sở vải tuyp xy dáng suông dài eo đính khuy trang trí cài khoá thân trước,349300,499000,"Tím,Đen","Quần,Quần dài","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là mẫu quần công sở phù hợp với mọi phong cách. Chất liệu:Tuyp xy mỏng - 96% polyester 4% spandex
M0001048,Quần công sở vải tuyp xy dáng suông dài eo đính khuy trang trí khoá thân sau,378000,540000,"Đen,Nâu","Quần,Quần dài","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Tuyp xy - Vải 100% polyester"
M0001049,Quần công sở vải tuyp xy dáng suông dài eo cut chữ V vạt bất đối xứng phối khuy trang trí khoá thân sau,419300,599000,Đen,"Quần,Quần dài","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:tuyp xy - 93% Polyester 7% Spandex"
M0001139,Quần lửng công sở vải thô dáng xoè ống quần xếp ly bong tạo kiểu khoá thân trước,677600,968000,"Xanh,Đen","Quần,Quần lửng","S,M,L,XL","Mẫu quần lửng được các chị em yêu thích cái  đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau.  Chất liệu:Vải thô - -99% Polyester - 1% Spandex"
M0001140,Quần lửng dạo phố vải thô mỏng dáng suông phối vạt lệch có túi quần trang trí cạp bản chun,425300,607600,"Xanh,Đen,Nâu","Quần,Quần lửng","S,M,L,XL,XXL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần lửng phù hợp với mọi phong cách.  Chất liệu:Thô mỏng 60% Polyester 40% rayon
M0001141,Quần công sở vải thô dáng lửng thân xếp ly tạo kiểu khoá thân trước,377200,538800,"Ghi,Đen","Quần,Quần lửng","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần công sở phù hợp với mọi phong cách. Chất liệu:Vải thô - 95% Polyester 5% Spandex
M0001142,Quần lửng công sở vải tuyp xy dáng suông eo phối dây đai bất đối xứng khóa thân trước,349300,499000,"Nâu,Đen","Quần,Quần lửng","S,M,L,XL","Mẫu quần lửng công sở mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Tuyp xy - 100% polyester"
M0001143,Quần công sở vải tuytsi dáng suông ống rộng phối ly bong giả váy khoá thân sau,349300,499000,"Xanh,Đen","Quần,Quần lửng","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Tuytsi - 100% Polyester"
M0001144,Quần công sở vải thô đũi dáng suông thân trước phối vạt lệch giả váy ống rộng khoá thân sau,279300,399000,"Xanh,Xanh 1,Đen","Quần,Quần lửng","S,M,L,XL","Mẫu quần được các chị em yêu thích cái đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau. Chất liệu:Thô đũi - 97% Polyester - 3% Spandex"
M0001145,Quần công sở vải tuytsi dáng suông ống rộng cạp thân sau phối chun,209300,299000,"Xanh,Cam,Đen","Quần,Quần lửng","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Tuytsi - 7% Polyester 3% Spandex"
M0001146,Quần công sở vải tuytsi dáng suông ống rộng vạt lệch tạo kiểu giả váy cạp chun phối mặt thắt lưng trang trí,279300,399000,"Xanh,Đen","Quần,Quần lửng","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ.chất liệu:Tuytsi - 70% Polyeste 30% Rayon"
M0001147,Quần dạo phố vải linen dáng suông ống rộng cạp chun,420400,600600,"Xanh,Trắng,Cam,Xanh 1","Quần,Quần lửng","L,XL,S,M",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần phù hợp với mọi phong cách.nbsp;Chất liệu: Linen - 97% Cotton 3% Spadex
M0001148,Quần dạo phố vải thô đũi dáng suông ống rộng cạp chun,314300,449000,"Cam,Trắng","Quần,Quần lửng","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần phù hợp với mọi phong cách.Chất liệu: Thô đũi - 100% Polyester
M0001157,Quần short dạo phố vải kaki eo đáp cạp bản to khoá thân sau,275800,394000,"Đen,Nâu","Quần,Quần short","S,M,L,XL,XXL","Mẫu quần short mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Kaki - 78% Polyester 22% Rayon"
M0001158,Quần short dạo phố vải Linen hai lớp lót habutai gấu quần phối ren hoa trang trí cạp sau bo chun khoá thân trước,489000,698600,"Trắng,Xanh","Quần,Quần short","S,M,L,XL","Mẫu quần short mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Linen - 55% Linen 45% Rayon"
M0001159,Quần short dạo phố vải thô mỏng eo phối ren cạp bo chun,183700,262400,"Xanh 1,Xanh","Quần,Quần short","XS,S,M","Mẫu quần short mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:"
M0001160,Quần short dạo phố vải Linen dáng suông khoá thân trước,209300,299000,Kem,"Quần,Quần short","XS,S,M","Mẫu quần short mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ.  Chất liệu:LINEN - 100% cotton"
M0001161,Quần short dạo phố vải thô dày eo phối đai kim loại trang trí,391000,558600,"Ghi,Kem,Đen","Quần,Quần short","S,M,L,XL","Mẫu quần short mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ.  Chất liệu:Thô dày - 68% Polyester 32% Rayon"
M0001162,Quần short dạo phố vải lụa dày thân xếp ly xoè nhẹ khoá thân trước,338800,484000,"Trắng,Hồng,Xanh","Quần,Quần short","S,M,L,XL","Mẫu quần short mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ.  Chất liệu:Lụa dày - 100% polyester"
M0001163,"Chân váy vải thô dáng xòe ngắn cạp rời, đính nơ, khóa giọt lệ thân sau, liền quần, chiết ly bung",262100,374400,"Đen,Trắng","Quần,Quần short","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:80% Polyester 20% Nylon"
M0001164,Quần short kiểu dạo phố vải thô hai lớp lót habutai hoạ tiết kẻ vuông,279300,399000,Trắng,"Quần,Quần short","S,M,L,XL","Mẫu quần short mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Thô mỏng - 86% Rayon 14% Polyester"
M0001165,Quần short dạo phố vải thô dáng suông ống rộng có túi hai bên hông,342000,488600,"Trắng,Hồng,Đen","Quần,Quần short","S,M,L,XL,XXL","Mẫu quần short được các chị em yêu thích cái đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau. Chất liệu:Thô - 89% Rayon 11% Polyester"
M0001166,Quần short dạo phố vải tuytsi dáng suông ống rộng cạp phối khoá bên hông trang trí,209300,299000,Trắng,"Quần,Quần short","S,M,L,XL,XXL","Mẫu quần short mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Tuytsi - 70% Polyester 30% Rayon"
M0001222,Quần Jean cao cấp vải Denim dáng ôm gấu xẻ kèm dây xích tạo kiểu,1118600,1598000,"Trắng,Xanh,Đen","Quần,Quần jean","S,M,L","Mẫu quần jean mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Denim - 92% cotton 6% polyester 2% spandex"
M0001223,Quần Jean cao cấp vải Denim dáng suông phối hoạ tiết hai bên hông,1188600,1698000,"Đen,Xanh","Quần,Quần jean","S,M,L","Mẫu quần jean mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ.  Chất liệu:Denim - 100% Tencel"
M0001224,Quần Jean cao cấp vải Denim dáng ôm gấu gập tạo kiểu,1118600,1598000,"Trắng,Đen,Xanh","Quần,Quần jean","S,M,L","Mẫu quần jean mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ.  Chất liệu:Denim - 70% cotton 28% rayon 2% spandex"
M0001225,Quần Jean cao cấp vải Denim dáng loe ống vẩy kèm dây xích tạo kiểu,1118600,1598000,"Đen,Xanh,Trắng","Quần,Quần jean","S,M,L","Mẫu quần jean mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Denim - 93.7% cotton 5.4$ polyester 0.9% spandex"
M0001226,Quần Jean cao cấp vải Denim dáng loe ống vẩy kèm dây vải tạo kiểu,1188600,1698000,"Xanh,Đen,Trắng","Quần,Quần jean","S,M,L","Mẫu quần jean mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Denim - 92.1% cotton 6% polyester 1.9% spandex"
M0001227,Quần jean cao cấp vải denim dáng loe ống vẩy gấu rút tua rua tạo kiểu,384300,549000,"Xanh 2,Xanh,Xanh 1","Quần,Quần jean","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Denim - 76% Cotton 22% S-cafe 2% Lycra"
M0001228,Quần jean dạo phố vải denim dáng ôm ống loe cạp phối tag da logo Pantio kèm đai kim loại trang trí,1188600,1698000,"Xanh,Xanh 1,Xanh 2","Quần,Quần jean","S,M,L","Mẫu quần được các chị em yêu thích cái đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau.chất liệu:Denim - 87% Cotton 10% Polyester 3%Spandex"
M0001229,Quần jean dạo phố vải denim dáng ôm ống đứng gấu gập kèm thắt lưng tạo kiểu,1118600,1598000,Trắng,"Quần,Quần jean","S,M,L",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần phù hợp với mọi phong cách.chất liệu:Denim - 98% Cotton 2%Spandex
M0001230,Quần jean dạo phố vải denim dáng ôm ống đứng gấu gập phối khuy kim loại trang trí,783000,1118600,"Đen,Xanh,Trắng","Quần,Quần jean","S,M,L",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần phù hợp với mọi phong cách.Chất liệu:Denim - 94% Cotton 5% Polyester 1%Spandex
M0001231,Quần jean dạo phố vải denim dáng ôm ống đứng gấu rút tua rua đính cúc trang trí,454300,649000,"Trắng,Xanh","Quần,Quần jean","S,M,L","Mẫu quần được các chị em yêu thích cái đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau.chất liệu:Denim - 92% Cotton 6% Polyester 2% Spandex"
M0001238,Quần dài truyền thống vải lụa dáng suông ống rộng cạp liền,278300,397600,"Xanh,Vàng,Cam,Hồng,Trắng","Quần,Quần áo dài","S,M,L","Quần thiết kế độc quyền bởi thương hiệu thời trang Pantio. Sản phẩm không chỉ tạo sự thoải mái, nhẹ nhàng khi mặc mà còn giữ được những nét đẹp cơ bản nhất của bộ quốc phục, đặc biệt thích hợp cho các dịp lễ Tết, hay sự kiện quan trọng. Chất liệu:"
M0001239,Quần dài truyền thống vải lụa dáng suông ống rộng cạp liền thân sau pha chun,278300,397600,"Đỏ 1,Xanh ngọc,Xanh 1,Xanh,Xanh 2,Kem,Vàng,Đỏ","Quần,Quần áo dài","S,M,L","Quần áo dàinbsp;thiết kế độc quyền bởi thương hiệu thời trang cao cấp Pantio. Sản phẩm không chỉ tạo sự thoải mái, nhẹ nhàng khi mặc mà còn giữ được những nét đẹp cơ bản nhất của bộ quốc phục, đặc biệt thích hợp cho các dịp lễ Tết, hay sự kiện quan trọng."
M0001240,Quần dài truyền thống vải lụa dáng suông ống rộng cạp liền thân sau pha chun,273400,390600,"Đỏ,Xanh 5,Tím,Xanh ngọc,Xanh 4,Hồng,Xanh 2,Kem 1,Cam,Kem,Xanh,Xanh 1","Quần,Quần áo dài","M,L,S,XL","Quần áo dàinbsp;thiết kế độc quyền bởi thương hiệu thời trang cao cấp Pantio. Sản phẩm không chỉ tạo sự thoải mái, nhẹ nhàng khi mặc mà còn giữ được những nét đẹp cơ bản nhất của bộ quốc phục, đặc biệt thích hợp cho các dịp lễ Tết, hay sự kiện quan trọng."
M0001242,Quần áo dài vải lụa dáng đứng ống rộng khóa thân trước thân sau có chun co dãn,174300,249000,"Nâu,Đỏ,Trắng,Kem","Quần,Quần áo dài","S,M,L,XL,XXL","Tựa như sự kết hợp giữa truyền thống và hiện đại mang đến cho nàng sự chỉn chu chuyên nghịệp mà không mất đi nét nữ tính, thời thượng. Làm nàng nổi bật nét đẹp, ấn tượng giữa đám đông. Không mất nhiều thời gian để phối đồ khi nàng chỉ cần một chân váy bút chì hay một chiếc quần ống rộng là có thể tự tin nổi bật chốn công sở.chất liệu:Lụa - Vải 100% polyester"
M0001243,Quần áo dài,160300,229000,Xanh,"Quần,Quần áo dài","S,M,L,XL","Quần thiết kế độc quyền bởi thương hiệu thời trang cao cấp Pantio. Quần dài được may từ chất liệu vải lụa cát mềm mại, cùng thiết kế tinh tế. Sản phẩm không chỉ tạo sự thoải mái, nhẹ nhàng khi mặc mà còn giữ được những nét đẹp cơ bản nhất của bộ quốc phục, đặc biệt thích hợp cho các dịp lễ Tết, hay sự kiện quan trọng."
M0001244,Quần dài truyền thống vải lụa dáng suông ống rộng cạp liền,184000,262800,"Xanh,Hồng","Quần,Quần áo dài","S,M,L,XL","Quần thiết kế độc quyền bởi thương hiệu thời trang cao cấp Pantio. Quần dài được may từ chất liệu vải lụa tằm mềm mại, cùng thiết kế tinh tế. Sản phẩm không chỉ tạo sự thoải mái, nhẹ nhàng khi mặc mà còn giữ được những nét đẹp cơ bản nhất của bộ quốc phục."
